17.68333 ,11.00 ,56.50000 ,1860.00000 ,1,0,15.37083 
18.32500 ,12.40 ,59.25000 ,2047.69231 ,1,0,17.68333 
20.52500 ,13.30 ,52.54167 ,2317.69231 ,1,0,18.32500 
19.91250 ,12.10 ,62.04167 ,2246.92308 ,1,0,20.52500 
18.05000 ,3.80 ,78.54167 ,853.84615 ,2,0,19.91250 
17.11250 ,7.10 ,64.04167 ,1194.61538 ,2,0,18.05000 
16.07500 ,9.60 ,66.54167 ,1465.38462 ,1,0,17.11250 
15.88333 ,8.10 ,73.37500 ,1249.23077 ,1,0,16.07500 
17.33333 ,10.90 ,68.04167 ,1505.38462 ,1,0,15.88333 
17.49583 ,6.80 ,65.75000 ,1004.61538 ,1,0,17.33333 
16.65000 ,8.50 ,76.58333 ,622.30769 ,1,0,17.49583 
20.58750 ,12.10 ,68.25000 ,1662.30769 ,2,0,16.65000 
20.00833 ,7.30 ,71.33333 ,1532.30769 ,2,0,20.58750 
18.22917 ,12.10 ,59.08333 ,2030.00000 ,1,0,20.00833 
21.02917 ,8.10 ,61.00000 ,1748.46154 ,1,0,18.22917 
20.69167 ,11.30 ,61.75000 ,1673.84615 ,1,0,21.02917 
22.55833 ,11.00 ,62.66667 ,1790.00000 ,1,0,20.69167 
23.97917 ,11.40 ,63.95833 ,1975.38462 ,1,1,22.55833 
23.07917 ,7.60 ,68.75000 ,1181.53846 ,2,1,23.97917 
21.17917 ,8.40 ,73.29167 ,1003.84615 ,2,1,23.07917 
21.42083 ,10.50 ,66.66667 ,1477.69231 ,1,1,21.17917 
21.50833 ,11.00 ,64.20833 ,2016.15385 ,1,1,21.42083 
21.96250 ,13.60 ,64.29167 ,1670.76923 ,1,1,21.50833 
22.87083 ,12.60 ,55.50000 ,1872.30769 ,1,1,21.96250 
20.60000 ,10.70 ,71.45833 ,1110.00000 ,1,1,22.87083 
23.38333 ,10.70 ,56.29167 ,1691.53846 ,2,1,20.60000 
21.62500 ,6.60 ,54.33333 ,1485.38462 ,2,1,23.38333 
18.50000 ,9.20 ,67.12500 ,930.00000 ,1,1,21.62500 
20.92500 ,10.80 ,58.62500 ,1903.07692 ,1,1,18.50000 
20.47500 ,11.30 ,56.25000 ,2007.69231 ,1,1,20.92500 
20.03333 ,10.60 ,64.37500 ,1628.46154 ,1,1,20.47500 
19.57917 ,8.30 ,67.50000 ,1433.07692 ,1,1,20.03333 
19.15000 ,7.30 ,69.95833 ,1260.00000 ,2,1,19.57917 
18.15417 ,11.00 ,58.83333 ,1650.76923 ,2,1,19.15000 
18.67083 ,10.10 ,59.91667 ,1523.07692 ,1,1,18.15417 
18.82083 ,10.20 ,69.12500 ,1140.00000 ,1,1,18.67083 
20.41250 ,9.10 ,69.33333 ,1557.69231 ,1,1,18.82083 
20.45833 ,11.00 ,62.04167 ,1444.61538 ,1,1,20.41250 
19.40417 ,7.20 ,71.41667 ,830.00000 ,1,1,20.45833 
18.16667 ,9.60 ,68.54167 ,1689.23077 ,2,1,19.40417 
17.57917 ,7.20 ,75.50000 ,983.07692 ,2,1,18.16667 
16.24583 ,8.60 ,68.33333 ,1345.38462 ,1,1,17.57917 
15.85417 ,7.10 ,65.95833 ,1304.61538 ,1,1,16.24583 
16.74167 ,9.60 ,68.12500 ,1626.92308 ,1,1,15.85417 
15.87083 ,7.20 ,75.58333 ,962.30769 ,1,1,16.74167 
15.78333 ,7.50 ,71.54167 ,1095.38462 ,1,1,15.87083 
16.24583 ,8.90 ,63.20833 ,1369.23077 ,2,1,15.78333 
16.30000 ,6.60 ,63.54167 ,1000.00000 ,2,1,16.24583 
14.97083 ,8.30 ,67.87500 ,1174.61538 ,1,1,16.30000 
13.85000 ,7.60 ,59.87500 ,1357.69231 ,1,1,14.97083 
13.68750 ,10.00 ,61.37500 ,1155.38462 ,1,1,13.85000 
13.40000 ,10.20 ,66.79167 ,1097.69231 ,1,1,13.68750 
15.63333 ,7.80 ,63.50000 ,1365.38462 ,1,1,13.40000 
13.95000 ,10.20 ,63.79167 ,1486.92308 ,2,1,15.63333 
13.53750 ,10.40 ,66.16667 ,1061.53846 ,2,1,13.95000 
15.17500 ,4.10 ,88.70833 ,250.00000 ,1,1,13.53750 
15.48333 ,3.10 ,88.16667 ,399.23077 ,1,1,15.17500 
15.67083 ,8.80 ,75.08333 ,823.07692 ,1,1,15.48333 
18.10417 ,6.60 ,78.79167 ,1037.69231 ,1,1,15.67083 
17.22500 ,7.00 ,73.54167 ,904.61538 ,1,1,18.10417 
17.45000 ,5.00 ,67.04167 ,938.46154 ,2,1,17.22500 
16.96250 ,8.80 ,67.12500 ,1265.38462 ,2,1,17.45000 
15.88750 ,6.50 ,87.08333 ,427.69231 ,1,0,16.96250 
17.14583 ,9.60 ,73.75000 ,1362.30769 ,1,0,15.88750 
18.25000 ,8.40 ,73.75000 ,1121.53846 ,1,0,17.14583 
17.70833 ,7.20 ,75.95833 ,623.07692 ,1,0,18.25000 
18.20000 ,4.00 ,72.45833 ,664.61538 ,1,0,17.70833 
18.46667 ,4.90 ,72.75000 ,721.53846 ,2,0,18.20000 
16.82083 ,7.50 ,71.20833 ,922.30769 ,2,0,18.46667 
16.39583 ,11.70 ,64.83333 ,1418.46154 ,1,0,16.82083 
16.68333 ,8.90 ,64.91667 ,1124.61538 ,1,0,16.39583 
15.77917 ,9.10 ,69.29167 ,1263.07692 ,1,0,16.68333 
14.94167 ,7.80 ,70.54167 ,452.30769 ,1,0,15.77917 
17.17500 ,9.40 ,70.54167 ,1261.53846 ,1,0,14.94167 
16.42917 ,8.70 ,75.83333 ,738.46154 ,2,0,17.17500 
16.40417 ,8.00 ,73.16667 ,853.84615 ,2,0,16.42917 
16.43333 ,9.40 ,74.70833 ,956.15385 ,1,0,16.40417 
17.65833 ,10.20 ,77.75000 ,776.92308 ,1,0,16.43333 
17.65417 ,4.50 ,78.50000 ,498.46154 ,1,0,17.65833 
19.35833 ,10.70 ,75.70833 ,930.00000 ,1,0,17.65417 
19.35833 ,8.10 ,81.33333 ,686.92308 ,1,0,19.35833 
17.25000 ,3.50 ,86.25000 ,268.46154 ,2,0,19.35833 
14.84167 ,5.60 ,71.62500 ,973.07692 ,2,0,17.25000 
13.47083 ,11.20 ,68.04167 ,1174.61538 ,1,0,14.84167 
13.41667 ,10.40 ,69.20833 ,940.00000 ,1,0,13.47083 
14.42917 ,7.30 ,70.66667 ,904.61538 ,1,0,13.41667 
14.17500 ,11.90 ,70.54167 ,746.15385 ,1,0,14.42917 
17.64167 ,5.40 ,71.95833 ,575.38462 ,1,0,14.17500 
17.37083 ,8.10 ,71.00000 ,650.76923 ,2,0,17.64167 
18.97083 ,8.30 ,72.29167 ,855.38462 ,2,0,17.37083 
15.97917 ,5.80 ,83.33333 ,400.76923 ,1,0,18.97083 
17.43750 ,8.40 ,77.66667 ,689.23077 ,1,0,15.97917 
